murli_category,label,language,text,source
NN_social_greeting,none,en,Shoutout to Vikram and the engineering team for their hard work on the MoM. The quality was top-notch,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Anita! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,te,రోహిత్ ప్రైసింగ్ షీట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट स्नेहा और प्रोडक्ट टीम को। टाइमशीट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,te,విక్రమ్ రిపోర్ట్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Welcome Arjun!,N10_social_casual
NN_social_greeting,none,hinglish,Anita ko team mein welcome karo sab. sales mein aa rahe hain,N10_social_casual
NN_social_greeting,none,hinglish,Ramesh ko team mein welcome karo sab support mein aa rahe hain,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Ganesh aur logistics team. pricing sheet pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,te,అర్జున్ PO ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Rekha organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,en,Thanks Kavita for organizing the team lunch yesterday. It was a nice break and everyone enjoyed it,N10_social_casual
NN_social_greeting,none,hi,विक्रम ने एनालिसिस प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hinglish,Neha ko team mein welcome karo sab. operations mein aa rahe hain,N10_social_casual
NN_social_greeting,none,te,నేహా బ్రీఫ్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Ganesh! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,hinglish,Shoutout to Prasad aur product team. timesheet pe quality top-notch thi,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Komal organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,hi,राजेश को प्रमोशन पर बधाई! बहुत अच्छा काम किया,N10_social_casual
NN_social_greeting,none,te,పూజా అనాలిసిస్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Congrats Tarun on the award! Well deserved,N10_social_casual
NN_social_greeting,none,tenglish,Padma PO project meeda adhbhuthamga pani cheshaaru Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,te,గణేష్ ఫైల్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,Happy birthday Lakshmi! Hope you have a wonderful day ahead,N10_social_casual
NN_social_greeting,none,en,Welcome Megha to the procurement team. Looking forward to working with you,N10_social_casual
NN_social_greeting,none,en,"great job by the procurement team on the spreadsheet project. really impressive work, especially given the tight deadline we had",N10_social_casual
NN_social_greeting,none,hi,शाउटआउट दीपा और सपोर्ट टीम को। ऑनबोर्डिंग डॉक पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,en,Congrats Nisha on the award! Well deserved,N10_social_casual
NN_social_greeting,none,tenglish,Pooja test plan project meeda adhbhuthamga pani cheshaaru. Tight deadlne unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,en,Shoutout to Priya and the design team for their hard work on the dashboard. The quality was top-notch,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Anjali organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Deepa organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,te,సురేష్ ఫైల్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,en,"Great job by the marketing team on the analysis project. Really impressive work, especially given the tight deadline we had",N10_social_casual
NN_social_greeting,none,hi,शाउटआउट प्रिया और फाइनेंस टीम को। स्प्रेडशीट पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Tarun organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,hi,राहुल ने कॉन्ट्रैक्ट प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,tenglish,Kavita wireframe project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. రాహుల్ ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,te,నిన్నటి పార్టీ చాలా బాగుంది. సురేష్ ఆర్గనైజ్ చేసినందుకు థ్యాంక్స్,N10_social_casual
NN_social_greeting,none,hinglish,Congrats Priya! Promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,hi,मेघा ने प्रेजेंटेशन प्रोजेक्ट पर शानदार काम किया। टाइट डेडलाइन के बावजूद डिलीवर किया,N10_social_casual
NN_social_greeting,none,hi,शाउटआउट भारती और लीगल टीम को। डिज़ाइन मॉकअप पर क्वालिटी बहुत अच्छी थी,N10_social_casual
NN_social_greeting,none,hinglish,Congrats Vikram Promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,en,Congrats Suresh on the award! Well deserved,N10_social_casual
NN_social_greeting,none,en,Thanks Vikram for organizing the lunch two days ago. Everyone enjoyed it,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Nikhil organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,tenglish,Ninnati party chaala baagundhi. Rajesh organize chesinandhuku thanks,N10_social_casual
NN_social_greeting,none,en,Happy birthday Nikhil!,N10_social_casual
NN_social_greeting,none,hinglish,Sir Congrats Swati Promotion ke liye badhai ho,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Kunal! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,tenglish,Congrats Neha! Promotion ki congratulations,N10_social_casual
NN_social_greeting,none,en,Happy birthday Sapna! Hope you have a wonderful day ahead,N10_social_casual
NN_social_greeting,none,tenglish,Ganesh budget project meeda adhbhuthamga pani cheshaaru. Tight deadline unna deliver cheshaaru,N10_social_casual
NN_social_greeting,none,te,వెంకట్ స్పెక్ డాక్ ప్రాజెక్ట్ మీద అద్భుతంగా పని చేశారు. టైట్ డెడ్‌లైన్ ఉన్నా కూడా డెలివర్ చేశారు,N10_social_casual
NN_social_greeting,none,te,నిఖిల్కి ప్రమోషన్‌కి అభినందనలు! చాలా బాగా పని చేశారు,N10_social_casual
